Brand,Title,Price,Product Link
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 Ryzen 7 5825U 15.6"" (39.6cm) FHD Thin and Light Laptop (16GB RAM/512GB SSD/Integrated AMD Radeon Graphics/Windows 11/Office Home 2024/Grey/1.6Kg), 82XM00MVIN","₹49,190",https://www.amazon.in/Lenovo-IdeaPad-Integrated-Graphics-82XM00MVIN/dp/B0FF49334C/ref=sr_1_87?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-87
"HP 15s,","HP 15s, 12th Gen Intel Core i3-1215U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm,FHD, Win 11, MS Office 21, Silver, 1.69kg, Intel UHD Graphics, HD Camera, Dual Speakers, fy5006tu","₹33,990",https://www.amazon.in/HP-i3-1215U-Anti-Glare-15-6inch-Graphics/dp/B0CJBL2QWY/ref=sr_1_88?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-88
"HP 15,","HP 15, 13th Gen Intel Core i3-1315U Laptop (8GB DDR4, 512GB SSD) Anti-Glare, Micro-Edge, 15.6""/39.6cm, FHD, Win 11, MSO 21, Silver, 1.59kg, Intel UHD Graphics, 1080p FHD Camera, 15-fd0006TU/fd0186tu","₹35,890",https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-Graphics/dp/B0D2KDCWJL/ref=sr_1_89?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-89
ASUS Vivobook,"ASUS Vivobook 15, 15.6"" FHD (1920 x 1080), Intel Core i3-1315U, (8GB RAM/512GB SSD/Intel UHD iGPU/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.7 Kg), X1504VA-NJ3321WS","₹34,990",https://www.amazon.in/ASUS-Vivobook-i3-1315U-Windows-X1504VA-NJ3321WS/dp/B0DYF2678B/ref=sr_1_90?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-90
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, 3 mon. Game Pass Laptop","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM2NTEzMzU4NzIyNjU3OjE3NTM2MTgzMzU6c3BfbXRmOjMwMDQ0OTQ0Mjg0MjEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_91_sspa%3Fdib%3DeyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618335%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Lenovo LOQ,"Lenovo LOQ Essential Intel Core i5-12450HX| NVIDIA RTX 3050 6GB (12GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/3 Mon. Game Pass/Grey/1.7Kg), 83LK006AIN AI Gaming Laptop","₹66,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM2NTEzMzU4NzIyNjU3OjE3NTM2MTgzMzU6c3BfbXRmOjMwMDYzNzA3NDgzNDUzMjo6MDo6&url=%2FLenovo-Essential-i5-12450HX-Refresh-83LK006AIN%2Fdp%2FB0FG3LB357%2Fref%3Dsr_1_92_sspa%3Fdib%3DeyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618335%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
ASUS Vivobook,"ASUS Vivobook 14, Intel Core i5-1335U,Thin & Light Laptop(Intel UHD iGPU/8GB RAM/512GB SSD/FHD/14/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Quiet Blue/1.4 Kg) X1404VA-NK762WS","₹44,989",https://www.amazon.in/ASUS-Vivobook-i5-1335U-Keyboard-X1404VA-NK762WS/dp/B0FB98L8NX/ref=sr_1_93?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-93
Samsung Galaxy,"Samsung Galaxy Book4 (Silver, 16GB RAM, 512GB SSD) | 15.6"" Full HD Screen | Intel Core 5 120U Processor | Windows 11 Home | MS Office 2021 | Fingerprint Reader | Intel Iris XE Graphics | RJ45 LAN Port","₹52,989",https://www.amazon.in/Samsung-Processor-Windows-Fingerprint-Graphics/dp/B0CX4Y81W8/ref=sr_1_94?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-94
ASUS TUF,"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) FA566NFR-HN259W Gaming Laptop (15.6 inch, Graphite Black, 2.30 Kg)","₹56,989",https://www.amazon.in/ASUS-Gaming-Ryzen-Octa-7435HS/dp/B0DGQVYGX3/ref=sr_1_95?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-95
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 14th Gen Intel Core 5-15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1Yr ADP Free/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 83E6001JIN","₹52,990",https://www.amazon.in/Lenovo-IdeaPad-5-120U-39-6cm-83E6001JIN/dp/B0D86WC2NP/ref=sr_1_96?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-96
Acer Nitro,"Acer Nitro V Gaming Laptop AMD Ryzen 5-7535HS with RTX 2050 4 GB Graphics (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-41, 15.6"" FHD Display, 2.1 KG","₹60,084",https://www.amazon.in/Acer-5-7535HS-Graphics-Windows-ANV15-41/dp/B0D1GCRCXT/ref=sr_1_97?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-97
Acer Aspire,"Acer Aspire 5 Gaming Intel Core i5 12th gen (12-Cores) (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A515-57G/ Gaming Laptop (15.6 inch, Steel Gray 1.8 Kg","₹61,990",https://www.amazon.in/Acer-12-Cores-Windows-Graphics-A515-57G/dp/B0B45RSRQL/ref=sr_1_98?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-98
"acer AspireGo14,","acer AspireGo14, Intel Core Ultra5 125H(14thgen) AI Processor,16 GB RAM, 512 GB SSD, WUXGA IPS, 14.0""/35.56 cm, Win 11 Home, MS Office, Steel Gray, 1.5 kg, AG14-71M, Backlit KB, Premium Laptop","₹55,999",https://www.amazon.in/acer-AspireGo14-14thgen-Processor-AG14-71M/dp/B0FDL57MKD/ref=sr_1_99?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-99
Acer Aspire,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG","₹44,990",https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DKK21FMX/ref=sr_1_100?dib=eyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo&dib_tag=se&keywords=laptop+under+50k&qid=1753618335&sr=8-100
"Primebook 4G,","Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹16,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM2NTEzMzU4NzIyNjU3OjE3NTM2MTgzMzU6c3BfYnRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_101_sspa%3Fdib%3DeyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618335%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
Lenovo ThinkBook,"Lenovo ThinkBook 16 AMD Ryzen 5 7535HS (16GB RAM/512GB SSD/Win 11 Home/Office 2024/Backlit Keyboard/Fingerprint) 16"" WUXGA IPS 300 Nits Thin & Light Laptop/1Y Warranty/Aluminium Top/1.7kg, 21MWA0BSIN","₹49,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODM2NTEzMzU4NzIyNjU3OjE3NTM2MTgzMzU6c3BfYnRmOjMwMDU3NjQ2MDgyOTYzMjo6MDo6&url=%2FLenovo-ThinkBook-Fingerprint-Aluminium-21MWA0BSIN%2Fdp%2FB0DZJ262NX%2Fref%3Dsr_1_102_sspa%3Fdib%3DeyJ2IjoiMSJ9.yruBWt6AvDmOX2PQkApvA8UHXZWZyri7CWvWKnHTbjI5LyxNkZ-Qk_8_klyuYCEpg8Uy57PCfUpDpXyyfPwDQa5Qz4FYLct0Pk4Dbuv9v8Pq5kYDHDcRyE5LADIHZD_Fk7f9G1vhjseLlXGsGtYLCFalnmRWdHIk73uLEaRGGg6N88Gk4T3iyxWluHVM5LGMLgTvYMnzigDooKduh8cfKJI_oy2ybc_M7VQ3sXxG-24.VtimGf2zTnxSJO3Mn9ObZL4xTNbsXm9KQs2GwInGFJo%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618335%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
"HP 15,","HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU","₹55,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjMyMDM0MjA5NTIwNzkwOjE3NTM2MTgzMzk6c3BfYXRmX25leHQ6MzAwNTU5NTc3ODQ5NTMyOjowOjo&url=%2FHP-i5-1334U-Anti-Glare-Micro-edge-fd0577TU%2Fdp%2FB0F4R6H3NB%2Fref%3Dsr_1_97_sspa%3Fdib%3DeyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618339%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NjMyMDM0MjA5NTIwNzkwOjE3NTM2MTgzMzk6c3BfYXRmX25leHQ6MzAwNjExODQ2NDM0NTMyOjowOjo&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_98_sspa%3Fdib%3DeyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618339%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
"HP 15,","HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4, 512GB SSD) Anti-Glare, 15.6""/39.6cm, FHD, Win 11, MS Office 21, Silver, 1.59kg, Intel Iris Xe Graphics, 1080p FHD Camera, Backlit KB, fd0221TU","₹55,400",https://www.amazon.in/HP-i5-1334U-Anti-Glare-15-6-inch-Laptop/dp/B0CTKHG3F6/ref=sr_1_99?dib=eyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY&dib_tag=se&keywords=laptop+under+50k&qid=1753618339&sr=8-99
Acer Aspire,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop (Windows11Home/16GB RAM/512GB SSD) AL15-52H, 39.62cm (15.6"") IPS Full HD, Backlit Keyboard, Pure Silver, 1.7KG","₹44,990",https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DKK21FMX/ref=sr_1_100?dib=eyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY&dib_tag=se&keywords=laptop+under+50k&qid=1753618339&sr=8-100
Dell 3530,"Dell 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250nits, Standard Keyboard, Windows 11+MSO'21 & 15 Month McAfee, Black, 1.62kg","₹36,710",https://www.amazon.in/Dell-i3-1305U-Processor-Standard-Keyboard/dp/B0DSFQ2XC7/ref=sr_1_101?dib=eyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY&dib_tag=se&keywords=laptop+under+50k&qid=1753618339&sr=8-101
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i7-13620H, 13th Gen, 16GB RAM, 512GB SSD, FHD IPS 300 Nits, 15""/38.1cm, Windows 11, MSOffice 21, Grey, 1.6Kg, 83EM008GIN,1Yr ADP Free,Alexa Built-in Laptop","₹62,900",https://www.amazon.in/Lenovo-IdeaPad-i7-13620H-38-1cm-83EM008GIN/dp/B0D6NCVQZQ/ref=sr_1_102?dib=eyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY&dib_tag=se&keywords=laptop+under+50k&qid=1753618339&sr=8-102
Dell 15,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg","₹52,990",https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=sr_1_103?dib=eyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY&dib_tag=se&keywords=laptop+under+50k&qid=1753618339&sr=8-103
Lenovo V15,"Lenovo V15 Intel Core i5 11th Gen 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg),82KB00RJIH (V15 G2 ITL)","₹42,999",https://www.amazon.in/Lenovo-V15-82KB00RJIH-G2-ITL/dp/B09H4FW97R/ref=sr_1_104?dib=eyJ2IjoiMSJ9.P6COu2NBfPyzOOVIFSH7wm0S4L3S3EWG8yc7t-P2ukVQphxW0SRfI50zJu6UXIQf8CNQkoPLQtQ6KYoiR6jKGWGZkWvwGt-I4uZROlW2r881wiFxbPcfVX3fVyqkmo0BGz7muBXwND25CQQUwzRfltDfFDFbCG3bURTvnM7KjSWeMi7wAMjzMHGs9mCET2mOctBJGRX1FyEGBS00wOP0834we1YmYZFDbBzHkhn95XU.6uJjtYAy6a7QK-vjkdorVzG1Z5ddTNFQgoPpWr8vjQY&dib_tag=se&keywords=laptop+under+50k&qid=1753618339&sr=8-104
